Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
1538,Exit short,2025-07-07 12:05,Short Exit,3312.2,29,96114.7,493,0.05,2726,0.28,-87,-0.01,-25935,-2.59
1538,Entry short,2025-07-07 11:35,Short,3314.3,29,96114.7,493,0.05,2726,0.28,-87,-0.01,-25935,-2.59
1539,Exit long,2025-07-07 18:45,Long Exit,3342.3,29,96413.4,5017,0.52,6119,0.63,-609,-0.06,-20918,-2.09
1539,Entry long,2025-07-07 14:50,Long,3324.6,29,96413.4,5017,0.52,6119,0.63,-609,-0.06,-20918,-2.09
1540,Exit long,2025-07-07 23:35,Long Exit,3350.2,29,97150,-58,-0.01,1624,0.17,-58,-0.01,-20976,-2.10
1540,Entry long,2025-07-07 23:00,Long,3350,29,97150,-58,-0.01,1624,0.17,-58,-0.01,-20976,-2.10
1541,Exit long,2025-07-08 01:20,Long Exit,3342.5,29,97025.3,-1044,-0.11,377,0.04,-986,-0.10,-22020,-2.20
1541,Entry long,2025-07-08 01:00,Long,3345.7,29,97025.3,-1044,-0.11,377,0.04,-986,-0.10,-22020,-2.20
1542,Exit long,2025-07-08 02:50,Long Exit,3343.7,29,97025.3,-696,-0.07,348,0.04,-638,-0.07,-22716,-2.27
1542,Entry long,2025-07-08 02:35,Long,3345.7,29,97025.3,-696,-0.07,348,0.04,-638,-0.07,-22716,-2.27
1543,Exit short,2025-07-08 06:00,Short Exit,3340.7,29,96799.1,-928,-0.10,203,0.02,-870,-0.09,-23644,-2.36
1543,Entry short,2025-07-08 05:45,Short,3337.9,29,96799.1,-928,-0.10,203,0.02,-870,-0.09,-23644,-2.36
1544,Exit short,2025-07-08 13:00,Short Exit,3335.2,29,96874.5,1421,0.15,3277,0.34,-290,-0.03,-22223,-2.22
1544,Entry short,2025-07-08 09:00,Short,3340.5,29,96874.5,1421,0.15,3277,0.34,-290,-0.03,-22223,-2.22
1545,Exit short,2025-07-08 13:30,Short Exit,3337.7,29,96729.5,-754,-0.08,203,0.02,-696,-0.07,-22977,-2.30
1545,Entry short,2025-07-08 13:20,Short,3335.5,29,96729.5,-754,-0.08,203,0.02,-696,-0.07,-22977,-2.30
1546,Exit short,2025-07-08 14:20,Short Exit,3331.6,29,96662.8,348,0.04,1595,0.16,-406,-0.04,-22629,-2.26
1546,Entry short,2025-07-08 14:05,Short,3333.2,29,96662.8,348,0.04,1595,0.16,-406,-0.04,-22629,-2.26
1547,Exit short,2025-07-08 15:40,Short Exit,3310.8,29,96662.8,6380,0.66,7743,0.80,-551,-0.06,-16249,-1.62
1547,Entry short,2025-07-08 14:30,Short,3333.2,29,96662.8,6380,0.66,7743,0.80,-551,-0.06,-16249,-1.62
1548,Exit short,2025-07-09 00:45,Short Exit,3308,29,95975.5,319,0.03,1189,0.12,-899,-0.09,-15930,-1.59
1548,Entry short,2025-07-08 23:15,Short,3309.5,29,95975.5,319,0.03,1189,0.12,-899,-0.09,-15930,-1.59
1549,Exit short,2025-07-09 02:20,Short Exit,3316,29,96114.7,-609,-0.06,1276,0.13,-551,-0.06,-16539,-1.65
1549,Entry short,2025-07-09 02:00,Short,3314.3,29,96114.7,-609,-0.06,1276,0.13,-551,-0.06,-16539,-1.65
1550,Exit short,2025-07-09 02:55,Short Exit,3312.2,29,95952.3,-1131,-0.12,145,0.02,-1073,-0.11,-17670,-1.77
1550,Entry short,2025-07-09 02:45,Short,3308.7,29,95952.3,-1131,-0.12,145,0.02,-1073,-0.11,-17670,-1.77
1551,Exit short,2025-07-09 04:05,Short Exit,3300.7,29,95787,551,0.06,2900,0.30,-58,-0.01,-17119,-1.71
1551,Entry short,2025-07-09 03:40,Short,3303,29,95787,551,0.06,2900,0.30,-58,-0.01,-17119,-1.71
1552,Exit short,2025-07-09 07:50,Short Exit,3300.3,29,95639.1,-812,-0.08,1334,0.14,-754,-0.08,-17931,-1.79
1552,Entry short,2025-07-09 06:55,Short,3297.9,29,95639.1,-812,-0.08,1334,0.14,-754,-0.08,-17931,-1.79
1553,Exit short,2025-07-09 09:40,Short Exit,3294.9,29,95468,-957,-0.10,0,0.00,-899,-0.09,-18888,-1.89
1553,Entry short,2025-07-09 09:35,Short,3292,29,95468,-957,-0.10,0,0.00,-899,-0.09,-18888,-1.89
1554,Exit short,2025-07-09 13:15,Short Exit,3300.6,29,95621.7,-1073,-0.11,1740,0.18,-1015,-0.11,-19961,-2.00
1554,Entry short,2025-07-09 12:20,Short,3297.3,29,95621.7,-1073,-0.11,1740,0.18,-1015,-0.11,-19961,-2.00
1555,Exit short,2025-07-09 14:10,Short Exit,3307.6,29,95827.6,-1044,-0.11,261,0.03,-986,-0.10,-21005,-2.10
1555,Entry short,2025-07-09 14:00,Short,3304.4,29,95827.6,-1044,-0.11,261,0.03,-986,-0.10,-21005,-2.10
1556,Exit long,2025-07-09 14:35,Long Exit,3301.4,29,95894.3,-1653,-0.17,29,0.00,-1769,-0.18,-22658,-2.27
1556,Entry long,2025-07-09 14:30,Long,3306.7,29,95894.3,-1653,-0.17,29,0.00,-1769,-0.18,-22658,-2.27
1557,Exit long,2025-07-10 12:35,Long Exit,3334.2,29,95888.5,7917,0.83,9599,1.00,-232,-0.02,-14741,-1.47
1557,Entry long,2025-07-09 14:45,Long,3306.5,29,95888.5,7917,0.83,9599,1.00,-232,-0.02,-14741,-1.47
1558,Exit long,2025-07-10 13:30,Long Exit,3327,29,96584.5,-1131,-0.12,0,0.00,-1073,-0.11,-15872,-1.59
1558,Entry long,2025-07-10 13:20,Long,3330.5,29,96584.5,-1131,-0.12,0,0.00,-1073,-0.11,-15872,-1.59
1559,Exit long,2025-07-10 14:20,Long Exit,3335.2,29,96483,2262,0.23,3422,0.35,0,0.00,-13610,-1.36
1559,Entry long,2025-07-10 13:30,Long,3327,29,96483,2262,0.23,3422,0.35,0,0.00,-13610,-1.36
1560,Exit short,2025-07-10 15:10,Short Exit,3326.6,29,96529.4,464,0.05,2726,0.28,-116,-0.01,-13146,-1.31
1560,Entry short,2025-07-10 14:45,Short,3328.6,29,96529.4,464,0.05,2726,0.28,-116,-0.01,-13146,-1.31
1561,Exit long,2025-07-11 01:55,Long Exit,3343.4,29,96952.8,-58,-0.01,1044,0.11,-319,-0.03,-13204,-1.32
1561,Entry long,2025-07-11 01:30,Long,3343.2,29,96952.8,-58,-0.01,1044,0.11,-319,-0.03,-13204,-1.32
1562,Exit long,2025-07-11 06:45,Long Exit,3345.2,29,97205.1,-2059,-0.21,841,0.09,-2001,-0.21,-15263,-1.53
1562,Entry long,2025-07-11 06:20,Long,3351.9,29,97205.1,-2059,-0.21,841,0.09,-2001,-0.21,-15263,-1.53
1563,Exit long,2025-07-11 07:45,Long Exit,3349.2,29,97225.4,-1102,-0.11,667,0.07,-1044,-0.11,-16365,-1.64
1563,Entry long,2025-07-11 07:15,Long,3352.6,29,97225.4,-1102,-0.11,667,0.07,-1044,-0.11,-16365,-1.64
1564,Exit long,2025-07-11 12:15,Long Exit,3356,29,97344.3,-319,-0.03,899,0.09,-580,-0.06,-16684,-1.67
1564,Entry long,2025-07-11 11:25,Long,3356.7,29,97344.3,-319,-0.03,899,0.09,-580,-0.06,-16684,-1.67
1565,Exit long,2025-07-11 14:15,Long Exit,3367.2,29,97550.2,870,0.09,1943,0.20,-464,-0.05,-15814,-1.58
1565,Entry long,2025-07-11 13:30,Long,3363.8,29,97550.2,870,0.09,1943,0.20,-464,-0.05,-15814,-1.58
1566,Exit long,2025-07-11 14:40,Long Exit,3370.6,29,97741.6,-58,-0.01,261,0.03,-1595,-0.16,-15872,-1.59
1566,Entry long,2025-07-11 14:30,Long,3370.4,29,97741.6,-58,-0.01,261,0.03,-1595,-0.16,-15872,-1.59
1567,Exit long,2025-07-13 23:30,Long Exit,3384,29,98031.6,928,0.09,2001,0.20,-725,-0.07,-14944,-1.49
1567,Entry long,2025-07-13 23:00,Long,3380.4,29,98031.6,928,0.09,2001,0.20,-725,-0.07,-14944,-1.49
1568,Exit long,2025-07-14 02:05,Long Exit,3377.4,29,98107,-1740,-0.18,0,0.00,-1769,-0.18,-16684,-1.67
1568,Entry long,2025-07-14 02:00,Long,3383,29,98107,-1740,-0.18,0,0.00,-1769,-0.18,-16684,-1.67
1569,Exit long,2025-07-14 06:00,Long Exit,3372.3,29,98020,-2349,-0.24,406,0.04,-3219,-0.33,-19033,-1.90
1569,Entry long,2025-07-14 02:10,Long,3380,29,98020,-2349,-0.24,406,0.04,-3219,-0.33,-19033,-1.90
1570,Exit short,2025-07-14 06:30,Short Exit,3370.7,29,97706.8,-551,-0.06,0,0.00,-667,-0.07,-19584,-1.96
1570,Entry short,2025-07-14 06:25,Short,3369.2,29,97706.8,-551,-0.06,0,0.00,-667,-0.07,-19584,-1.96
1571,Exit long,2025-07-14 08:35,Long Exit,3381.4,29,97953.3,957,0.10,2436,0.25,-58,-0.01,-18627,-1.86
1571,Entry long,2025-07-14 07:45,Long,3377.7,29,97953.3,957,0.10,2436,0.25,-58,-0.01,-18627,-1.86
1572,Exit short,2025-07-14 14:30,Short Exit,3365.8,29,97854.7,2349,0.24,5481,0.56,-754,-0.08,-16278,-1.63
1572,Entry short,2025-07-14 12:55,Short,3374.3,29,97854.7,2349,0.24,5481,0.56,-754,-0.08,-16278,-1.63
1573,Exit short,2025-07-14 15:25,Short Exit,3359.9,29,97315.3,-1334,-0.14,58,0.01,-1363,-0.14,-17612,-1.76
1573,Entry short,2025-07-14 15:20,Short,3355.7,29,97315.3,-1334,-0.14,58,0.01,-1363,-0.14,-17612,-1.76
1574,Exit short,2025-07-15 03:10,Short Exit,3358.7,29,97318.2,-957,-0.10,290,0.03,-899,-0.09,-18569,-1.86
1574,Entry short,2025-07-15 02:40,Short,3355.8,29,97318.2,-957,-0.10,290,0.03,-899,-0.09,-18569,-1.86
1575,Exit long,2025-07-15 07:30,Long Exit,3367,29,97741.6,-1102,-0.11,1160,0.12,-1044,-0.11,-19671,-1.97
1575,Entry long,2025-07-15 05:10,Long,3370.4,29,97741.6,-1102,-0.11,1160,0.12,-1044,-0.11,-19671,-1.97
1576,Exit long,2025-07-15 12:30,Long Exit,3366.3,29,97724.2,-1131,-0.12,1595,0.16,-1073,-0.11,-20802,-2.08
1576,Entry long,2025-07-15 09:30,Long,3369.8,29,97724.2,-1131,-0.12,1595,0.16,-1073,-0.11,-20802,-2.08
1577,Exit short,2025-07-15 13:30,Short Exit,3366.9,29,97593.7,-580,-0.06,2175,0.22,-522,-0.05,-21382,-2.14
1577,Entry short,2025-07-15 12:45,Short,3365.3,29,97593.7,-580,-0.06,2175,0.22,-522,-0.05,-21382,-2.14
1578,Exit short,2025-07-15 13:45,Short Exit,3362,29,97712.6,2030,0.21,4118,0.42,0,0.00,-19352,-1.94
1578,Entry short,2025-07-15 13:30,Short,3369.4,29,97712.6,2030,0.21,4118,0.42,0,0.00,-19352,-1.94
1579,Exit short,2025-07-15 14:40,Short Exit,3346.5,29,97219.6,1595,0.16,3103,0.32,-203,-0.02,-17757,-1.78
1579,Entry short,2025-07-15 14:15,Short,3352.4,29,97219.6,1595,0.16,3103,0.32,-203,-0.02,-17757,-1.78
1580,Exit short,2025-07-15 16:40,Short Exit,3341.2,29,96900.6,-58,-0.01,2494,0.26,-58,-0.01,-17815,-1.78
1580,Entry short,2025-07-15 16:25,Short,3341.4,29,96900.6,-58,-0.01,2494,0.26,-58,-0.01,-17815,-1.78
1581,Exit short,2025-07-16 04:30,Short Exit,3341.1,29,96819.4,-841,-0.09,2030,0.21,-783,-0.08,-18656,-1.87
1581,Entry short,2025-07-16 02:30,Short,3338.6,29,96819.4,-841,-0.09,2030,0.21,-783,-0.08,-18656,-1.87
1582,Exit long,2025-07-16 11:55,Long Exit,3341.4,29,96970.2,-812,-0.08,1682,0.17,-754,-0.08,-19468,-1.95
1582,Entry long,2025-07-16 05:30,Long,3343.8,29,96970.2,-812,-0.08,1682,0.17,-754,-0.08,-19468,-1.95
1583,Exit short,2025-07-16 12:40,Short Exit,3344.9,29,96886.1,-1276,-0.13,0,0.00,-1218,-0.13,-20744,-2.07
1583,Entry short,2025-07-16 11:55,Short,3340.9,29,96886.1,-1276,-0.13,0,0.00,-1218,-0.13,-20744,-2.07
1584,Exit long,2025-07-16 12:45,Long Exit,3344.9,29,97028.2,-377,-0.04,203,0.02,-319,-0.03,-21121,-2.11
1584,Entry long,2025-07-16 12:40,Long,3345.8,29,97028.2,-377,-0.04,203,0.02,-319,-0.03,-21121,-2.11
1585,Exit long,2025-07-16 13:00,Long Exit,3344.9,29,96961.5,290,0.03,1218,0.13,0,0.00,-20831,-2.08
1585,Entry long,2025-07-16 12:45,Long,3343.5,29,96961.5,290,0.03,1218,0.13,0,0.00,-20831,-2.08
1586,Exit long,2025-07-16 13:15,Long Exit,3344,29,97031.1,-667,-0.07,87,0.01,-609,-0.06,-21498,-2.15
1586,Entry long,2025-07-16 13:05,Long,3345.9,29,97031.1,-667,-0.07,87,0.01,-609,-0.06,-21498,-2.15
1587,Exit short,2025-07-16 13:30,Short Exit,3345.8,29,96903.5,-1363,-0.14,580,0.06,-1305,-0.13,-22861,-2.29
1587,Entry short,2025-07-16 13:15,Short,3341.5,29,96903.5,-1363,-0.14,580,0.06,-1305,-0.13,-22861,-2.29
1588,Exit short,2025-07-16 13:40,Short Exit,3341.1,29,96897.7,-58,-0.01,145,0.01,-1044,-0.11,-22919,-2.29
1588,Entry short,2025-07-16 13:35,Short,3341.3,29,96897.7,-58,-0.01,145,0.01,-1044,-0.11,-22919,-2.29
1589,Exit short,2025-07-16 14:40,Short Exit,3337.4,29,96810.7,145,0.01,1392,0.14,-2494,-0.26,-22774,-2.28
1589,Entry short,2025-07-16 13:45,Short,3338.3,29,96810.7,145,0.01,1392,0.14,-2494,-0.26,-22774,-2.28
1590,Exit short,2025-07-16 14:55,Short Exit,3330.8,29,96813.6,2088,0.22,2958,0.31,0,0.00,-20686,-2.07
1590,Entry short,2025-07-16 14:40,Short,3338.4,29,96813.6,2088,0.22,2958,0.31,0,0.00,-20686,-2.07
1591,Exit short,2025-07-16 15:40,Short Exit,3332,29,96526.5,-1131,-0.12,29,0.00,-1334,-0.14,-21817,-2.18
1591,Entry short,2025-07-16 15:30,Short,3328.5,29,96526.5,-1131,-0.12,29,0.00,-1334,-0.14,-21817,-2.18
1592,Exit long,2025-07-16 16:40,Long Exit,3371,29,97013.7,7337,0.76,11658,1.20,-319,-0.03,-14480,-1.45
1592,Entry long,2025-07-16 15:55,Long,3345.3,29,97013.7,7337,0.76,11658,1.20,-319,-0.03,-14480,-1.45
1593,Exit long,2025-07-17 00:20,Long Exit,3354.1,29,97347.2,-899,-0.09,377,0.04,-841,-0.09,-15379,-1.54
1593,Entry long,2025-07-16 23:00,Long,3356.8,29,97347.2,-899,-0.09,377,0.04,-841,-0.09,-15379,-1.54
1594,Exit short,2025-07-17 02:35,Short Exit,3346.4,29,97025.3,-319,-0.03,696,0.07,-667,-0.07,-15698,-1.57
1594,Entry short,2025-07-17 02:00,Short,3345.7,29,97025.3,-319,-0.03,696,0.07,-667,-0.07,-15698,-1.57
1595,Exit short,2025-07-17 13:55,Short Exit,3319.4,29,96949.9,6757,0.70,8294,0.86,-87,-0.01,-8941,-0.89
1595,Entry short,2025-07-17 07:00,Short,3343.1,29,96949.9,6757,0.70,8294,0.86,-87,-0.01,-8941,-0.89
1596,Exit long,2025-07-17 23:15,Long Exit,3345.4,29,97089.1,-841,-0.09,29,0.00,-783,-0.08,-9782,-0.98
1596,Entry long,2025-07-17 23:00,Long,3347.9,29,97089.1,-841,-0.09,29,0.00,-783,-0.08,-9782,-0.98
1597,Exit long,2025-07-18 03:30,Long Exit,3346.2,29,97126.8,-986,-0.10,232,0.02,-928,-0.10,-10768,-1.08
1597,Entry long,2025-07-18 03:10,Long,3349.2,29,97126.8,-986,-0.10,232,0.02,-928,-0.10,-10768,-1.08
1598,Exit short,2025-07-18 04:40,Short Exit,3342.6,29,96877.4,-696,-0.07,87,0.01,-638,-0.07,-11464,-1.15
1598,Entry short,2025-07-18 04:30,Short,3340.6,29,96877.4,-696,-0.07,87,0.01,-638,-0.07,-11464,-1.15
1599,Exit short,2025-07-18 07:25,Short Exit,3344,29,96886.1,-1015,-0.10,1073,0.11,-957,-0.10,-12479,-1.25
1599,Entry short,2025-07-18 06:30,Short,3340.9,29,96886.1,-1015,-0.10,1073,0.11,-957,-0.10,-12479,-1.25
1600,Exit long,2025-07-18 11:05,Long Exit,3354.6,29,97384.9,-1131,-0.12,725,0.07,-1073,-0.11,-13610,-1.36
1600,Entry long,2025-07-18 10:05,Long,3358.1,29,97384.9,-1131,-0.12,725,0.07,-1073,-0.11,-13610,-1.36
1601,Exit long,2025-07-18 14:30,Long Exit,3360.5,29,97582.1,-1392,-0.14,841,0.09,-1334,-0.14,-15002,-1.50
1601,Entry long,2025-07-18 13:00,Long,3364.9,29,97582.1,-1392,-0.14,841,0.09,-1334,-0.14,-15002,-1.50
1602,Exit short,2025-07-21 01:15,Short Exit,3357.5,29,97280.5,-986,-0.10,1015,0.10,-928,-0.10,-15988,-1.60
1602,Entry short,2025-07-20 23:00,Short,3354.5,29,97280.5,-986,-0.10,1015,0.10,-928,-0.10,-15988,-1.60
1603,Exit long,2025-07-21 04:35,Long Exit,3358,29,97445.8,-754,-0.08,1479,0.15,-696,-0.07,-16742,-1.67
1603,Entry long,2025-07-21 02:00,Long,3360.2,29,97445.8,-754,-0.08,1479,0.15,-696,-0.07,-16742,-1.67
1604,Exit long,2025-07-21 06:35,Long Exit,3374.5,29,97724.2,1247,0.13,2001,0.20,-116,-0.01,-15495,-1.55
1604,Entry long,2025-07-21 06:10,Long,3369.8,29,97724.2,1247,0.13,2001,0.20,-116,-0.01,-15495,-1.55
1605,Exit long,2025-07-21 14:10,Long Exit,3395.4,29,98063.5,3915,0.40,4698,0.48,-261,-0.03,-11580,-1.16
1605,Entry long,2025-07-21 12:40,Long,3381.5,29,98063.5,3915,0.40,4698,0.48,-261,-0.03,-11580,-1.16
1606,Exit long,2025-07-21 14:55,Long Exit,3399.4,29,98484,870,0.09,2668,0.27,-667,-0.07,-10710,-1.07
1606,Entry long,2025-07-21 14:30,Long,3396,29,98484,870,0.09,2668,0.27,-667,-0.07,-10710,-1.07
1607,Exit long,2025-07-22 02:35,Long Exit,3402.8,29,98805.9,-1363,-0.14,2813,0.28,-1305,-0.13,-12073,-1.21
1607,Entry long,2025-07-21 15:05,Long,3407.1,29,98805.9,-1363,-0.14,2813,0.28,-1305,-0.13,-12073,-1.21
1608,Exit short,2025-07-22 12:50,Short Exit,3400.6,29,98568.1,-609,-0.06,1131,0.11,-551,-0.06,-12682,-1.27
1608,Entry short,2025-07-22 10:15,Short,3398.9,29,98568.1,-609,-0.06,1131,0.11,-551,-0.06,-12682,-1.27
1609,Exit long,2025-07-22 14:15,Long Exit,3421.7,28,95530.4,2660,0.28,4032,0.42,-784,-0.08,-10022,-1.00
1609,Entry long,2025-07-22 13:20,Long,3411.8,28,95530.4,2660,0.28,4032,0.42,-784,-0.08,-10022,-1.00
1610,Exit long,2025-07-22 14:35,Long Exit,3424.9,28,95765.6,1204,0.13,2632,0.27,0,0.00,-8818,-0.88
1610,Entry long,2025-07-22 14:15,Long,3420.2,28,95765.6,1204,0.13,2632,0.27,0,0.00,-8818,-0.88
1611,Exit long,2025-07-23 00:15,Long Exit,3441.6,28,96462.8,-1092,-0.11,252,0.03,-1092,-0.11,-9910,-0.99
1611,Entry long,2025-07-23 00:10,Long,3445.1,28,96462.8,-1092,-0.11,252,0.03,-1092,-0.11,-9910,-0.99
1612,Exit long,2025-07-23 01:25,Long Exit,3446.7,28,96395.6,1008,0.10,2436,0.25,-392,-0.04,-8902,-0.89
1612,Entry long,2025-07-23 01:00,Long,3442.7,28,96395.6,1008,0.10,2436,0.25,-392,-0.04,-8902,-0.89
1613,Exit short,2025-07-23 07:00,Short Exit,3434.8,28,96084.8,-1008,-0.10,420,0.04,-952,-0.10,-9910,-0.99
1613,Entry short,2025-07-23 06:40,Short,3431.6,28,96084.8,-1008,-0.10,420,0.04,-952,-0.10,-9910,-0.99
1614,Exit long,2025-07-23 08:45,Long Exit,3435.8,28,96300.4,-1092,-0.11,1036,0.11,-1036,-0.11,-11002,-1.10
1614,Entry long,2025-07-23 08:00,Long,3439.3,28,96300.4,-1092,-0.11,1036,0.11,-1036,-0.11,-11002,-1.10
1615,Exit short,2025-07-23 14:20,Short Exit,3425.6,28,96180,2520,0.26,3752,0.39,-952,-0.10,-8482,-0.85
1615,Entry short,2025-07-23 13:30,Short,3435,28,96180,2520,0.26,3752,0.39,-952,-0.10,-8482,-0.85
1616,Exit short,2025-07-23 14:30,Short Exit,3420.4,28,95947.6,1652,0.17,2744,0.29,0,0.00,-6830,-0.68
1616,Entry short,2025-07-23 14:20,Short,3426.7,28,95947.6,1652,0.17,2744,0.29,0,0.00,-6830,-0.68
1617,Exit short,2025-07-23 14:35,Short Exit,3418.5,29,99191.6,435,0.04,1653,0.17,0,0.00,-6395,-0.64
1617,Entry short,2025-07-23 14:30,Short,3420.4,29,99191.6,435,0.04,1653,0.17,0,0.00,-6395,-0.64
1618,Exit short,2025-07-23 17:20,Short Exit,3397.7,29,98782.7,2378,0.24,3973,0.40,-116,-0.01,-4017,-0.40
1618,Entry short,2025-07-23 16:55,Short,3406.3,29,98782.7,2378,0.24,3973,0.40,-116,-0.01,-4017,-0.40
1619,Exit short,2025-07-23 17:25,Short Exit,3396.1,29,98533.3,348,0.04,2001,0.20,0,0.00,-3669,-0.37
1619,Entry short,2025-07-23 17:20,Short,3397.7,29,98533.3,348,0.04,2001,0.20,0,0.00,-3669,-0.37
1620,Exit short,2025-07-24 02:00,Short Exit,3400.2,29,98492.7,-1247,-0.13,290,0.03,-1189,-0.12,-4916,-0.49
1620,Entry short,2025-07-24 01:05,Short,3396.3,29,98492.7,-1247,-0.13,290,0.03,-1189,-0.12,-4916,-0.49
1621,Exit short,2025-07-24 03:15,Short Exit,3391.3,29,98431.8,725,0.07,2494,0.25,-1160,-0.12,-4191,-0.42
1621,Entry short,2025-07-24 02:05,Short,3394.2,29,98431.8,725,0.07,2494,0.25,-1160,-0.12,-4191,-0.42
1622,Exit short,2025-07-24 04:10,Short Exit,3385.4,29,98182.4,-58,-0.01,1798,0.18,-58,-0.01,-4249,-0.42
1622,Entry short,2025-07-24 04:00,Short,3385.6,29,98182.4,-58,-0.01,1798,0.18,-58,-0.01,-4249,-0.42
1623,Exit short,2025-07-24 07:30,Short Exit,3381,29,98182.4,1218,0.12,2610,0.27,-435,-0.04,-3031,-0.30
1623,Entry short,2025-07-24 06:30,Short,3385.6,29,98182.4,1218,0.12,2610,0.27,-435,-0.04,-3031,-0.30
1624,Exit short,2025-07-24 09:15,Short Exit,3377.7,29,97854.7,-1102,-0.11,1073,0.11,-1044,-0.11,-4133,-0.41
1624,Entry short,2025-07-24 08:50,Short,3374.3,29,97854.7,-1102,-0.11,1073,0.11,-1044,-0.11,-4133,-0.41
1625,Exit short,2025-07-24 13:05,Short Exit,3367.5,29,97619.8,-493,-0.05,116,0.01,-580,-0.06,-4626,-0.46
1625,Entry short,2025-07-24 13:00,Short,3366.2,29,97619.8,-493,-0.05,116,0.01,-580,-0.06,-4626,-0.46
1626,Exit short,2025-07-24 13:45,Short Exit,3366,29,97619.8,-58,-0.01,1189,0.12,-116,-0.01,-4684,-0.47
1626,Entry short,2025-07-24 13:35,Short,3366.2,29,97619.8,-58,-0.01,1189,0.12,-116,-0.01,-4684,-0.47
1627,Exit short,2025-07-24 14:35,Short Exit,3365.3,29,97614,87,0.01,3074,0.31,0,0.00,-4597,-0.46
1627,Entry short,2025-07-24 13:45,Short,3366,29,97614,87,0.01,3074,0.31,0,0.00,-4597,-0.46
1628,Exit short,2025-07-25 00:10,Short Exit,3373.6,29,97793.8,-522,-0.05,1247,0.13,-464,-0.05,-5119,-0.51
1628,Entry short,2025-07-24 23:00,Short,3372.2,29,97793.8,-522,-0.05,1247,0.13,-464,-0.05,-5119,-0.51
1629,Exit short,2025-07-25 13:45,Short Exit,3342.6,29,97796.7,8497,0.87,10266,1.05,-580,-0.06,3378,0.34
1629,Entry short,2025-07-25 02:05,Short,3372.3,29,97796.7,8497,0.87,10266,1.05,-580,-0.06,3378,0.34
1630,Exit short,2025-07-25 13:55,Short Exit,3341.5,30,100281,240,0.02,1440,0.14,0,0.00,3618,0.36
1630,Entry short,2025-07-25 13:45,Short,3342.7,30,100281,240,0.02,1440,0.14,0,0.00,3618,0.36
1631,Exit short,2025-07-25 14:40,Margin call,3345.6,1,3345,-10,-0.03,0,0.00,-8,-0.02,3550,0.36
1631,Entry short,2025-07-25 14:35,Short,3345,1,3345,-10,-0.03,0,0.00,-8,-0.02,3550,0.36
1632,Exit short,2025-07-25 14:45,Short Exit,3344.8,29,97005,-58,-0.01,1276,0.13,-232,-0.02,3550,0.36
1632,Entry short,2025-07-25 14:35,Short,3345,29,97005,-58,-0.01,1276,0.13,-232,-0.02,3550,0.36
1633,Exit short,2025-07-25 15:40,Short Exit,3337.1,30,100101,-240,-0.02,1110,0.11,-1110,-0.11,3310,0.33
1633,Entry short,2025-07-25 15:15,Short,3336.7,30,100101,-240,-0.02,1110,0.11,-1110,-0.11,3310,0.33
1634,Exit short,2025-07-25 16:05,Short Exit,3334,30,99939,-930,-0.09,150,0.02,-930,-0.09,2380,0.24
1634,Entry short,2025-07-25 16:00,Short,3331.3,30,99939,-930,-0.09,150,0.02,-930,-0.09,2380,0.24
1635,Exit short,2025-07-25 17:15,Short Exit,3330.7,30,99819,-1140,-0.11,90,0.01,-1080,-0.11,1240,0.12
1635,Entry short,2025-07-25 16:40,Short,3327.3,30,99819,-1140,-0.11,90,0.01,-1080,-0.11,1240,0.12
1636,Exit short,2025-07-27 23:55,Short Exit,3329.6,30,99750,-1500,-0.15,30,0.00,-1710,-0.17,-260,-0.03
1636,Entry short,2025-07-27 23:50,Short,3325,30,99750,-1500,-0.15,30,0.00,-1710,-0.17,-260,-0.03
1637,Exit long,2025-07-28 05:25,Long Exit,3340,29,96952.8,-1044,-0.11,174,0.02,-986,-0.10,-1304,-0.13
1637,Entry long,2025-07-28 04:55,Long,3343.2,29,96952.8,-1044,-0.11,174,0.02,-986,-0.10,-1304,-0.13
1638,Exit short,2025-07-28 09:10,Short Exit,3338.5,29,96723.7,-1044,-0.11,551,0.06,-986,-0.10,-2348,-0.23
1638,Entry short,2025-07-28 08:35,Short,3335.3,29,96723.7,-1044,-0.11,551,0.06,-986,-0.10,-2348,-0.23
1639,Exit short,2025-07-28 09:55,Short Exit,3334.7,29,96648.3,-696,-0.07,348,0.04,-638,-0.07,-3044,-0.30
1639,Entry short,2025-07-28 09:40,Short,3332.7,29,96648.3,-696,-0.07,348,0.04,-638,-0.07,-3044,-0.30
1640,Exit short,2025-07-28 11:45,Short Exit,3337.1,29,96706.3,-812,-0.08,58,0.01,-957,-0.10,-3856,-0.39
1640,Entry short,2025-07-28 11:35,Short,3334.7,29,96706.3,-812,-0.08,58,0.01,-957,-0.10,-3856,-0.39
1641,Exit short,2025-07-28 15:00,Short Exit,3304.6,29,96657,8120,0.84,9483,0.98,-696,-0.07,4264,0.43
1641,Entry short,2025-07-28 13:10,Short,3333,29,96657,8120,0.84,9483,0.98,-696,-0.07,4264,0.43
1642,Exit short,2025-07-28 19:25,Short Exit,3312.8,30,99285,-1110,-0.11,300,0.03,-1050,-0.11,3154,0.32
1642,Entry short,2025-07-28 18:25,Short,3309.5,30,99285,-1110,-0.11,300,0.03,-1050,-0.11,3154,0.32
